n0-t1,0.018443584442138672
n0-t2,0.018541574478149414
n0-t3,0.023400068283081055
n0-t4,0.023674964904785156
n0-t5,0.023682832717895508
n0-t6,0.02369070053100586
n0-t7,0.023698806762695313
n0-t8,0.023708820343017578
n1-t1,0.023261547088623047
n0-t9,0.023725509643554688
n1-t2,0.023334264755249023
n0-t10,0.02379894256591797
n1-t3,0.02335190773010254
n0-t11,0.023815631866455078
n1-t4,0.023367881774902344
n0-t12,0.023833513259887695
n1-t5,0.02338576316833496
n0-t13,0.023851633071899414
n1-t6,0.023403644561767578
n0-t14,0.023869752883911133
n1-t7,0.02342081069946289
n0-t15,0.02388787269592285
n1-t8,0.02343916893005371
n0-t16,0.02390599250793457
n1-t9,0.02345752716064453
n0-t17,0.02392435073852539
n1-t10,0.023476123809814453
n0-t18,0.02394270896911621
n1-t11,0.023494243621826172
n0-t19,0.023961305618286133
n1-t12,0.023512840270996094
n0-t20,0.023980140686035156
n1-t13,0.02353191375732422
n0-t21,0.02399921417236328
n1-t14,0.023550748825073242
n0-t22,0.024018287658691406
n1-t15,0.023569822311401367
n2-t1,0.02304840087890625
n1-t16,0.023588895797729492
n1-t17,0.023598194122314453
n2-t2,0.023076295852661133
n1-t18,0.02361774444580078
n2-t3,0.02309584617614746
n1-t19,0.023637056350708008
n2-t4,0.023115158081054688
n1-t20,0.023658037185668945
n2-t5,0.02313518524169922
n1-t21,0.023677587509155273
n2-t6,0.023134946823120117
n1-t22,0.0236968994140625
n2-t7,0.023166179656982422
n1-t23,0.023730039596557617
n2-t8,0.02318716049194336
n1-t24,0.023749828338623047
n2-t9,0.023207664489746094
n1-t25,0.023778676986694336
n2-t10,0.02333354949951172
n1-t26,0.02389693260192871
n2-t11,0.023354053497314453
n4-t1,0.019961833953857422
n4-t2,0.020028114318847656
n4-t3,0.020038604736328125
n4-t4,0.02004861831665039
n4-t5,0.020058155059814453
n4-t6,0.020067930221557617
n4-t7,0.020078182220458984
n4-t8,0.020094633102416992
n4-t9,0.02010512351989746
n3-t1,0.018721580505371094
n4-t10,0.020125150680541992
n3-t2,0.018741607666015625
n4-t11,0.020145177841186523
n3-t3,0.01876235008239746
n4-t12,0.020165681838989258
n3-t4,0.01878190040588379
n3-t5,0.018792152404785156
n3-t6,0.01880192756652832
n3-t7,0.01881122589111328
n5-t1,0.015064239501953125
n3-t8,0.018831491470336914
n5-t2,0.01508641242980957
n3-t9,0.018854618072509766
n5-t3,0.015107393264770508
n3-t10,0.0188748836517334
n5-t4,0.015128135681152344
n3-t11,0.018904447555541992
n5-t5,0.015164375305175781
n3-t12,0.01893329620361328
n5-t6,0.015185117721557617
n3-t13,0.018954038619995117
n5-t7,0.01520538330078125
n3-t14,0.01897406578063965
n5-t8,0.015226125717163086
n5-t9,0.015236139297485352
n7-t1,0.016123294830322266
n6-t1,0.015224933624267578
n5-t10,0.015266656875610352
n4-t13,0.005319356918334961
n3-t15,0.0008127689361572266
n0-t23,0.0035555362701416016
n3-t16,0.024541854858398438
n5-t11,0.04128837585449219
n0-t24,0.026733875274658203
n6-t2,0.022927522659301758
n5-t12,0.004823923110961914
n2-t12,0.0005123615264892578
n1-t27,0.019022226333618164
n6-t3,0.0008914470672607422
n3-t17,0.04150700569152832
n0-t25,0.034337759017944336
n0-t26,0.025377988815307617
n0-t27,0.006658792495727539
n2-t13,0.04075145721435547
n7-t2,0.0020973682403564453
n2-t14,0.028478145599365234
n2-t15,0.022661209106445313
n6-t4,0.008436441421508789
n7-t3,0.02309250831604004
n7-t4,0.021702289581298828
n6-t5,0.0804588794708252
n1-t28,0.04778647422790527
n4-t14,0.04330778121948242
n6-t6,0.06913948059082031
n7-t5,0.06864404678344727
n7-t6,0.057622432708740234
n0-t28,0.04522895812988281
n0-t29,0.04467058181762695
n1-t29,0.034520864486694336
n4-t15,0.04254865646362305
n2-t16,0.029249906539916992
n4-t16,0.009959936141967773
n2-t17,0.0006389617919921875
n6-t7,0.007782697677612305
n7-t7,0.02551579475402832
n3-t18,0.004257678985595703
n0-t30,0.0008022785186767578
n1-t30,0.041744232177734375
n7-t8,0.03641247749328613
n6-t8,0.0008513927459716797
n1-t31,0.0037965774536132813
n4-t17,0.0026464462280273438
n4-t18,0.03502297401428223
n0-t31,0.012367486953735352
n2-t18,0.0006270408630371094
n0-t32,0.04180550575256348
n7-t9,0.03408956527709961
n0-t33,0.04732251167297363
n5-t13,0.0007688999176025391
n7-t10,0.002894163131713867
n4-t19,0.005816459655761719
n7-t11,0.037657737731933594
n0-t34,0.0464482307434082
n1-t32,0.0422060489654541
n7-t12,0.04273581504821777
n2-t19,0.05283975601196289
n5-t14,0.008672952651977539
n6-t9,0.004203081130981445
n0-t35,0.038626909255981445
n3-t19,0.03592491149902344
n6-t10,0.001371145248413086
n1-t33,0.0012927055358886719
n2-t20,0.03239607810974121
n5-t15,0.01714801788330078
n6-t11,0.035109519958496094
n4-t20,0.0030517578125
n5-t16,0.030405759811401367
n7-t13,0.04312491416931152
n6-t12,0.03865385055541992
n1-t34,0.016469240188598633
n3-t20,0.014041900634765625
n6-t13,0.0023474693298339844
n3-t21,0.0008256435394287109
n7-t14,0.046366214752197266
n0-t36,0.041593313217163086
n6-t14,0.029058218002319336
n5-t17,0.02474832534790039
n3-t22,0.0009355545043945313
n3-t23,0.0007228851318359375
n4-t21,0.022046327590942383
n7-t15,0.054920196533203125
n7-t16,0.002099752426147461
n5-t18,0.0335850715637207
n7-t17,0.0021724700927734375
n4-t22,0.03477120399475098
n5-t19,0.0008952617645263672
n4-t23,0.0022177696228027344
n7-t18,0.002218008041381836
n3-t24,0.029895782470703125
n0-t37,0.008325815200805664
n7-t19,0.019494295120239258
n1-t35,0.003964424133300781
n6-t15,0.016878843307495117
n5-t20,0.07140350341796875
n2-t21,0.04058027267456055
n1-t36,0.041570425033569336
n7-t20,0.05098366737365723
n7-t21,0.002832174301147461
n7-t22,0.05371546745300293
n7-t23,0.04424023628234863
n6-t16,0.041634321212768555
n3-t25,0.029918670654296875
n7-t24,0.008056640625
n6-t17,0.0028884410858154297
n3-t26,0.0012598037719726563
n4-t24,0.007422685623168945
n4-t25,0.0035560131072998047
n1-t37,0.0007252693176269531
n1-t38,0.0009362697601318359
n3-t27,0.0008194446563720703
n6-t18,0.029952526092529297
n4-t26,0.026297807693481445
n4-t27,0.018774747848510742
n5-t21,0.01689934730529785
n4-t28,0.002687215805053711
n7-t25,0.027997970581054688
n4-t29,0.04600930213928223
n2-t22,0.043440818786621094
n5-t22,0.052786827087402344
n6-t19,0.0009012222290039063
n4-t30,0.0020799636840820313
n7-t26,0.0022878646850585938
n4-t31,0.0394132137298584
n6-t20,0.03336167335510254
n3-t28,0.025161266326904297
n7-t27,0.04252266883850098
n3-t29,0.03075242042541504
n4-t32,0.042368173599243164
n6-t21,0.028331995010375977
n1-t39,0.041556358337402344
n2-t23,0.039919137954711914
n3-t30,0.027960538864135742
n0-t38,0.0008561611175537109
n1-t40,0.041478872299194336
n7-t28,0.03168988227844238
n6-t22,0.041312456130981445
n0-t39,0.009087562561035156
n6-t23,0.010367155075073242
n4-t33,0.0022585391998291016
n2-t24,0.0005931854248046875
n0-t40,0.0009438991546630859
n3-t31,0.03760504722595215
n4-t34,0.07634663581848145
n6-t24,0.06835770606994629
n4-t35,0.07245135307312012
n6-t25,0.046086788177490234
n3-t32,0.03089618682861328
n7-t29,0.0425872802734375
n2-t25,0.002526998519897461
n7-t30,0.01356053352355957
n5-t23,0.006982088088989258
n1-t41,0.0156710147857666
n1-t42,0.04093313217163086
n4-t36,0.029030323028564453
n6-t26,0.017522573471069336
n6-t27,0.014903783798217773
n3-t33,0.04070901870727539
n7-t31,0.024359703063964844
n0-t41,0.04893684387207031
n4-t37,0.0024542808532714844
n7-t32,0.0022394657135009766
n5-t24,0.052289724349975586
n4-t38,0.042275190353393555
n2-t26,0.06098175048828125
n1-t43,0.054567575454711914
n5-t25,0.035063743591308594
n0-t42,0.013597249984741211
n2-t27,0.031701087951660156
n7-t33,0.02489185333251953
n6-t28,0.013391971588134766
n1-t44,0.042275190353393555
n0-t43,0.010444879531860352
n1-t45,0.0014488697052001953
n7-t34,0.009397506713867188
n1-t46,0.01961040496826172
n6-t29,0.0026755332946777344
n6-t30,0.037195682525634766
n5-t26,0.03614044189453125
n0-t44,0.0321345329284668
n7-t35,0.0690755844116211
n3-t34,0.05414605140686035
n1-t47,0.061460018157958984
n0-t45,0.03822731971740723
n4-t39,0.003378629684448242
n1-t48,0.018517494201660156
n5-t27,0.0012750625610351563
n7-t36,0.042809486389160156
n6-t31,0.038361310958862305
n6-t32,0.027395009994506836
n1-t49,0.0317230224609375
n3-t35,0.06549882888793945
n2-t28,0.0007917881011962891
n4-t40,0.002129077911376953
n2-t29,0.018309831619262695
n3-t36,0.0008537769317626953
n7-t37,0.0021333694458007813
n3-t37,0.0007333755493164063
n1-t50,0.0008113384246826172
n4-t41,0.03939938545227051
n2-t30,0.04256749153137207
n1-t51,0.03459978103637695
n2-t31,0.004781007766723633
n5-t28,0.03997445106506348
n0-t46,0.02369236946105957
n2-t32,0.017316579818725586
n4-t42,0.005341291427612305
n4-t43,0.0023496150970458984
n3-t38,0.04134321212768555
n7-t38,0.07418704032897949
n4-t44,0.0649721622467041
n2-t33,0.05506563186645508
n0-t47,0.031951904296875
n2-t34,0.00810861587524414
n7-t39,0.002931833267211914
n5-t29,0.02907538414001465
n2-t35,0.040910959243774414
n5-t30,0.04429221153259277
n1-t52,0.038739919662475586
n2-t36,0.03548717498779297
n2-t37,0.022014141082763672
n7-t40,0.0029592514038085938
n0-t48,0.0009486675262451172
n7-t41,0.0022203922271728516
n4-t45,0.02801203727722168
n1-t53,0.029321908950805664
n3-t39,0.019427776336669922
n7-t42,0.016114234924316406
n0-t49,0.014229774475097656
n1-t54,0.026493549346923828
n2-t38,0.02782154083251953
n5-t31,0.026238203048706055
n6-t33,0.025732755661010742
n7-t43,0.01759481430053711
n4-t46,0.025720596313476563
n0-t50,0.0007181167602539063
n6-t34,0.005018711090087891
n1-t55,0.001251220703125
n6-t35,0.0007252693176269531
n7-t44,0.025569915771484375
n6-t36,0.015909671783447266
n7-t45,0.008655548095703125
n7-t46,0.03284907341003418
